StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,psy251,drawing1_response,drawing_2 response,drawing3_response,drawing4_response,drawing1alt_response,drawing2alt_response,drawing3alt_response,drawing4alt_response,mood_1,mood_2,mood_3,mood_4,mood_5,mood_6,mood_7,mood_8,mood_9,mood_10,mood_11,mood_12,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_6,ratings_7,ratings_8,ratings_9,ratings_10,ratings_11,ratings_12,ratings_13,ratings_14,ratings_15,gender,ethnicity,age
2025-12-04 19:51:12,2025-12-04 20:06:51,IP Address,100,939,TRUE,2025-12-04 20:06:52,R_7E6MV5dxQoRH2nh,,,,,anonymous,EN,I understand,,,,,"I see two different things in this image. First, a waning crescent phase looking down in a somber manner, the moon's nose looking at a 5-6 o'clock position. The second thing I see is face silhouette looking up, as if it were gasping for air.","First, I see a face (the white portion) which has been flipped to the right, its mouth is open, appearing to be spreading droplets. But overall i see a container filled with a liquid, swaying around from left to right.","First, I mainly see a flower vase, with four leaves protruding from it in several directions. But I also make out the face of a bird, the vase serving as a nose, the foundation serving as a chin/lower face, and the two smaller flowers(out of the four) serving as its eyes.","Mainly, I see the face of a man with a very prominent jaw and a high-top comb over.But within the face of the man I see a seagull flying close to a body of water.",Moderately,Not at all,Moderately,Not at all,Very Much,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Very Much,Very Much,Very Much,Very Much,Not at all,Moderately,Very Much,Very Much,Extremely,Extremely,Very Much,Moderately,Not at all,Moderately,Very Much,Moderately,Male,Latino / Hispanic American,25
2025-12-04 20:00:47,2025-12-04 20:07:07,IP Address,100,379,TRUE,2025-12-04 20:07:07,R_1uRm3yoVaStnd8l,,,,,anonymous,EN,I understand,a person with opened mouth and closed eyes yelling in desperation upwards at an angle. i also see a moon with a face and pointy nose,an orange bubbly soda or foamy beer in a tall pint glass,"a vase with two giant leaves poking out. i also see the face of an animal, perhaps a feline with big nose, slitted eyes and two eyebrows","a man with squash-shaped face, a butt chin, big nose, mouth in a line, and pompadour hairstyle",,,,,Very Much,Slightly,Very Much,Slightly,Very Much,Slightly,Very Much,Not at all,Not at all,Moderately,Not at all,Moderately,Very Much,Very Much,Very Much,Slightly,Very Much,Very Much,Extremely,Very Much,Very Much,Moderately,Very Much,Slightly,Slightly,Very Much,Very Much,Female,East Asian / East Asian American,22
2025-12-04 19:50:07,2025-12-04 20:07:22,IP Address,100,1034,TRUE,2025-12-04 20:07:22,R_6QDCytJ4SfJ3IgG,,,,,anonymous,EN,I understand,,,,,this is a half moon  that has a face and nose that sticks out.,This is a cup filled to the top with fizz coming off the top.,This is a pot with flowers coming out and soil at the bottom,This appears to be a face with a distorted nose and black hair,Moderately,Not at all,Slightly,Slightly,Slightly,Slightly,Not at all,Moderately,Slightly,Moderately,Slightly,Slightly,Moderately,Slightly,Slightly,Not at all,Moderately,Slightly,Not at all,Slightly,Very Much,Moderately,Moderately,Slightly,Very Much,Slightly,Moderately,Male,Black / African American,26
2025-12-04 19:58:50,2025-12-04 20:08:28,IP Address,100,578,TRUE,2025-12-04 20:08:29,R_6wgWeDF3aZRmDO8,,,,,anonymous,EN,I understand,,,,,"It looks like a moon at first glance. An oddly shaped one too. Upon looking at it again, the non-yellow part kind of looks like a face. ","At first glance, it kind of reminds me of a volcano because of the orange color, but upon looking at it again, it reminds me of a drink as well. I'm not that well-versed with alcoholic drinks, so I'm not sure if there's an orange drink like that, but that's what I'm seeing. Aside from that, I think a cake shaped like that could be plausible too.","It looks like a vase with a plant in it. After looking at it a bit more, I see a face. Most likely an animal's, but I'm not sure which kind.","I kind of see a face here as well. I see the hair, the ears, the nose, and mouth. If you squint, you can see the eyes as well. Compared to the previous pictures, I can't see another possibility here.",Moderately,Slightly,Moderately,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Very Much,Slightly,Slightly,Very Much,Not at all,Very Much,Slightly,Moderately,Not at all,Not at all,Slightly,Extremely,Not at all,Not at all,Slightly,Not at all,Female,South Asian / South Asian American,24
2025-12-04 20:03:06,2025-12-04 20:08:54,IP Address,100,348,TRUE,2025-12-04 20:08:55,R_1SJNlBCSx30lP8L,,,,,anonymous,EN,I understand,,,,,A moon that resembles the face features of a human being,A drink,A flower Vase,A woman leaning on her knees,Very Much,Slightly,Very Much,Not at all,Very Much,Not at all,Very Much,Slightly,Slightly,Very Much,Slightly,Very Much,Very Much,Very Much,Very Much,Slightly,Very Much,Very Much,Slightly,Very Much,Very Much,Moderately,Slightly,Slightly,Very Much,Very Much,Very Much,Male,Black / African American,30
2025-12-04 19:59:54,2025-12-04 20:10:07,IP Address,100,612,TRUE,2025-12-04 20:10:07,R_5xQs2fSMK3HpDIx,,,,,anonymous,EN,I understand,,,,,"The drawing appears to be a crescent moon in the shape of the side profile of a face. Alternatively, it may be a side view of a manatee or the shadow of someone's face with their mouth agape.","The drawing appears to be a tall, concave glass with a drink foaming over the rim, such as beer.",The drawing appears to be a vase with abstract leaves sprouting from it.,"The drawing depicts a man's face with a squared jawline, small ear, swooped hair, and a slight smirk. It appears to be an older man, emphasizing age lines around his nose.",Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,Moderately,Not at all,Moderately,Moderately,Moderately,Slightly,Slightly,Not at all,Slightly,Not at all,Moderately,Not at all,Not at all,Male,Caucasian / European American,27
2025-12-04 20:04:18,2025-12-04 20:11:18,IP Address,100,419,TRUE,2025-12-04 20:11:18,R_7ykDXq6gD8p9nQT,,,,,anonymous,EN,I understand,,,,,I see a moon with a long nose.,A glass with a liquid inside,a vase with a plant inside it,a man with a long nose who is not smiling,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,Very Much,Not at all,Very Much,Moderately,Moderately,Moderately,Moderately,Slightly,Slightly,Slightly,Slightly,Moderately,Slightly,Male,East Asian / East Asian American,28
2025-12-04 20:05:33,2025-12-04 20:11:25,IP Address,100,351,TRUE,2025-12-04 20:11:25,R_3qmEC6jWI6JWI35,,,,,anonymous,EN,I understand,It looks like multiple things to me. One looks like the silhouette of a person sleeping with their mouth open. It also looks like a drawing of a moon with a face and nose. ,It looks like a glass of beer or brew. ,It looks like a vase with something sticking up out of it. ,Looks like a pixelated picture/drawing of an angry man. ,,,,,Very Much,Not at all,Extremely,Not at all,Very Much,Not at all,Very Much,Not at all,Not at all,Very Much,Not at all,Extremely,Moderately,Moderately,Very Much,Not at all,Very Much,Moderately,Slightly,Moderately,Moderately,Not at all,Not at all,Not at all,Slightly,Moderately,Slightly,Female,Black / African American,29
2025-12-04 20:09:22,2025-12-04 20:13:46,IP Address,100,263,TRUE,2025-12-04 20:13:46,R_1hmfaiq5vsTcP0Q,,,,,anonymous,EN,I understand,,,,,I see a moon with lips and a nose and some lines in the forehead. I also see a face in the blue area with an open mouth and chin.,I see a cup of orange soda. Maybe there's a face in the ripples or a silhoutett.e,I think I see a tiger with eyebrows and the middle part being the nose and the bottom lines being the mouth. Also a vase of flowers.,It's the face of a man but the nose is covering the eyes. ,Slightly,Not at all,Slightly,Not at all,Slightly,Not at all,Slightly,Not at all,Not at all,Slightly,Not at all,Not at all,Slightly,Slightly,Moderately,Slightly,Moderately,Slightly,Moderately,Moderately,Moderately,Slightly,Slightly,Not at all,Moderately,Moderately,Slightly,Female,South Asian / South Asian American,23
2025-12-04 20:07:45,2025-12-04 20:15:50,IP Address,100,484,TRUE,2025-12-04 20:15:50,R_7Br1qf2IhETAw7n,,,,,anonymous,EN,I understand,,,,,A dark blue background with a yellow moon face with a big nose and pointy chin.,A black background with a tall slender cup of orange soda bubbling.,A blue vase with blue flowers being held by a person with blue hands.,An middle aged asian man with a toupee frowning.,Very Much,Not at all,Extremely,Not at all,Very Much,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Very Much,Moderately,Moderately,Slightly,Slightly,Slightly,Not at all,Not at all,Slightly,Slightly,Not at all,Slightly,Slightly,Moderately,Slightly,Moderately,Male,Latino / Hispanic American,28
2025-12-04 19:44:33,2025-12-04 20:16:23,IP Address,100,1910,TRUE,2025-12-04 20:16:24,R_5Mmbs4DfnUN8mb9,,,,,anonymous,EN,I understand,face and a moon background,beer mug,vase,a man,,,,,Moderately,Not at all,Moderately,Not at all,Very Much,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Very Much,Moderately,Moderately,Moderately,Slightly,Slightly,Slightly,Slightly,Slightly,Moderately,Very Much,Moderately,Slightly,Very Much,Moderately,Moderately,Male,Caucasian / European American,28
2025-12-04 20:14:56,2025-12-04 20:17:14,IP Address,100,137,TRUE,2025-12-04 20:17:16,R_5ZCaoU3QH4ArVyh,,,,,anonymous,EN,I understand,,,,,Someone wailing and crying.,A full cup of beer with froth.,Vase of flowers,Disgruntled man,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Slightly,Not at all,Not at all,Slightly,Not at all,Moderately,Moderately,Moderately,Moderately,Not at all,Moderately,Moderately,Moderately,Slightly,Moderately,Not at all,Very Much,Slightly,Extremely,Slightly,Not at all,Non-binary / third gender,Caucasian / European American,27
2025-12-04 19:44:37,2025-12-04 20:17:24,IP Address,100,1967,TRUE,2025-12-04 20:17:24,R_1k2lKhWuMWh91zJ,,,,,anonymous,EN,I understand,,,,,A moon.,A glass of beer,A vase of flowers in the ocean.,A man scourning.,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Slightly,Slightly,Slightly,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Slightly,Very Much,Moderately,Moderately,Male,Black / African American,27
2025-12-04 20:17:02,2025-12-04 20:19:07,IP Address,100,124,TRUE,2025-12-04 20:19:07,R_6Cz7MoxXWn4ZrQl,,,,,anonymous,EN,I understand,A half moon with a mans face,beer,face,man,,,,,Moderately,Slightly,Moderately,Slightly,Moderately,Slightly,Moderately,Slightly,Not at all,Moderately,Not at all,Moderately,Slightly,Slightly,Slightly,Moderately,Slightly,Moderately,Moderately,Slightly,Very Much,Moderately,Very Much,Slightly,Slightly,Moderately,Moderately,Male,Caucasian / European American,30
2025-12-04 20:17:04,2025-12-04 20:19:56,IP Address,100,172,TRUE,2025-12-04 20:19:56,R_54kGad6Os8EZw7U,,,,,anonymous,EN,I understand,,,,,the moon or someone leaning their head back and opening their mouth,a filled cocktail glass with a bubbly drink,a lion's face,someone leaning over and hugging something ,Very Much,Not at all,Very Much,Slightly,Very Much,Not at all,Very Much,Not at all,Moderately,Slightly,Not at all,Moderately,Very Much,Very Much,Very Much,Not at all,Very Much,Slightly,Slightly,Moderately,Moderately,Very Much,Moderately,Moderately,Very Much,Very Much,Very Much,Female,Caucasian / European American,28
2025-12-04 20:16:03,2025-12-04 20:20:43,IP Address,100,280,TRUE,2025-12-04 20:20:44,R_1jOe8hBzGZcmow1,,,,,anonymous,EN,I understand,,,,,"It is a figure-ground illusion, showing both a crescent moon and a human face profile.","A stylized, tall, hourglass-shaped glass of orange beer with a thick white foam head.","Symmetrical, abstract blue vase with spiked foliage on a white background.","The drawings show a man's face, a glass of beer, and an abstract blue vase.",Extremely,Not at all,Extremely,Not at all,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Not at all,Extremely,Extremely,Extremely,Extremely,Not at all,Extremely,Very Much,Slightly,Very Much,Extremely,Very Much,Not at all,Extremely,Very Much,Extremely,Extremely,Male,Black / African American,29
2025-12-04 20:17:24,2025-12-04 20:20:50,IP Address,100,205,TRUE,2025-12-04 20:20:50,R_5PoOM4NPNXzzq6G,,,,,anonymous,EN,I understand,,,,,I see a crescent moon with a face. It looks like the side profile of the moon.,I see a beer with foam in a glass,I see a tall vase with a leafy plant inside,I see a man with a mean face,Moderately,Not at all,Moderately,Not at all,Very Much,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Very Much,Slightly,Slightly,Moderately,Slightly,Slightly,Not at all,Slightly,Not at all,Slightly,Not at all,Not at all,Slightly,Slightly,Not at all,Slightly,Female,Caucasian / European American,26
2025-12-04 20:14:45,2025-12-04 20:21:06,IP Address,100,381,TRUE,2025-12-04 20:21:07,R_5U8T77Mp7Qnybdk,,,,,anonymous,EN,I understand,"I see a crescent moon in yellow with a concave sort of face. It has a rather large nose and weak forehead. In contrast to that, in purple, there is a face with its eyes closed and mouth open. The mouth seems to be in a sort of wailing position, although the eye looks relatively peaceful. The two images are created off of the intersection between the purple and yellow colors.",I see a thin glass of orange beer on top of a black background. This beer glass seems to be thinner and more curved than the ones that I typically see. The beer has foam at the top and a few bubbles within the orange liquid. ,"Firstly, I see a blue vase, which has a small mouth and base, smaller neck, and expands in the center. Pouring out of this vase are two symmetrical leaves of a plant with no stem. Next, I see a very odd face, with slit-like eyes and triangular eyebrows. The face has a large nose and a slim mouth, making it look unusual and a bit like a mask. ","I see a man in black and white, with a coiffed hair style. He appears to have used a lot of hair gel to attain this style. The man has a slightly unpleasant and grimace-like expression on his face, as if he is upset with what he's looking at.",,,,,Moderately,Slightly,Moderately,Slightly,Moderately,Not at all,Slightly,Slightly,Not at all,Slightly,Not at all,Moderately,Slightly,Moderately,Moderately,Not at all,Slightly,Moderately,Very Much,Moderately,Slightly,Moderately,Moderately,Slightly,Slightly,Very Much,Moderately,Female,East Asian / East Asian American,27
2025-12-04 20:15:46,2025-12-04 20:21:08,IP Address,100,321,TRUE,2025-12-04 20:21:08,R_7PFeyLzMZu8JfDL,,,,,anonymous,EN,I understand,I see a big crescent moon and a smaller crescent moon to the right of it. I also see a woman's face that is making a painful expression with her eyes closed.,"I see an alcoholic drink, maybe beer, with foam spilling out of the glass.",I see a vase with two leaves of a plant coming out of it.,I see a man with a strong jaw who's making a serious expression.,,,,,Very Much,Not at all,Very Much,Not at all,Moderately,Not at all,Very Much,Not at all,Not at all,Moderately,Not at all,Very Much,Slightly,Slightly,Moderately,Not at all,Slightly,Slightly,Slightly,Not at all,Slightly,Not at all,Not at all,Moderately,Slightly,Not at all,Slightly,Male,"Black / African American,Latino / Hispanic American",23
2025-12-04 20:07:12,2025-12-04 20:21:44,IP Address,100,871,TRUE,2025-12-04 20:21:44,R_5QOlS0xbV9PfnR7,,,,,anonymous,EN,I understand,"I see a dark human face facing upwards, shouting towards the sky with their eyes half open, with the moon or sun in the background.

I see the sun hidden blocked by a tall mountain.
I see a half moon in the shape of a human face with another far away or smaller celestial body barely visible to the right of it.","I see an overflowing beer glass.

I see a mountain viewed from a crevice with the sky in the background.","I see a vase with 2 leaves growing out of it.

It also resembles a scary-looking monster-like face.","I see an angry man's face. 

It could also be a uniquely shaped cup.",,,,,Slightly,Slightly,Slightly,Moderately,Slightly,Slightly,Slightly,Slightly,Not at all,Not at all,Not at all,Moderately,Not at all,Not at all,Slightly,Very Much,Moderately,Slightly,Slightly,Slightly,Moderately,Slightly,Very Much,Not at all,Slightly,Slightly,Slightly,Male,East Asian / East Asian American,29
2025-12-04 20:20:48,2025-12-04 20:24:53,IP Address,100,245,TRUE,2025-12-04 20:24:54,R_30C9Zmo9k479lBR,,,,,anonymous,EN,I understand,,,,,A moon with a long nose,beer,"a vase, the face of a tiger","a mans face, a woman holding something",Moderately,Not at all,Very Much,Not at all,Moderately,Not at all,Very Much,Not at all,Not at all,Moderately,Not at all,Extremely,Slightly,Slightly,Not at all,Very Much,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Very Much,Extremely,Slightly,Not at all,Non-binary / third gender,Caucasian / European American,27
2025-12-04 20:18:59,2025-12-04 20:24:58,IP Address,100,359,TRUE,2025-12-04 20:24:59,R_6eqLAsl5XTWoQXQ,,,,,anonymous,EN,I understand,A old lady with a witch nose and a young woman agonizing. ,A pint of beer,A vase and a spartan helmet,The face of a man ,,,,,Very Much,Slightly,Very Much,Slightly,Very Much,Slightly,Very Much,Slightly,Not at all,Very Much,Slightly,Very Much,Moderately,Moderately,Moderately,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,Slightly,Moderately,Moderately,Moderately,Female,Latino / Hispanic American,30
2025-12-04 20:23:43,2025-12-04 20:26:38,IP Address,100,175,TRUE,2025-12-04 20:26:39,R_3VvEQFrZiYWTXcF,,,,,anonymous,EN,I understand,,,,,I see a crescent moon looking downward with a big nose. ,I see a large glass of beer with foam on the top. It has an interesting tapered shape. ,I see a vase with leaves sticking out of the top. ,I see a older middle aged cartoon man with a pompadour hair and large nose. ,Moderately,Slightly,Moderately,Slightly,Moderately,Slightly,Slightly,Not at all,Not at all,Not at all,Not at all,Very Much,Slightly,Slightly,Slightly,Moderately,Slightly,Slightly,Moderately,Slightly,Very Much,Slightly,Very Much,Slightly,Moderately,Slightly,Slightly,Male,Caucasian / European American,30
2025-12-04 20:24:01,2025-12-04 20:28:12,IP Address,100,251,TRUE,2025-12-04 20:28:13,R_1odPPy0t0mrP5Kb,,,,,anonymous,EN,I understand,"I see what appears at first glance to be a moon. If you look deeper and try to find more than just a crescent moon you may see a face. There are distinct features which could be attributed to being a forehead, a nose, a pair of lips, and a chin. ","At first glance I would say you see a tall glass of a drink, possibly a beer like a guiness which gives the foam at the top. Seems familiar to that. However if you look really closely perhaps you could see mountains. Not too sure about that one but if you really wanted multiple things I see then I would say a tall pint, or mountains.","I really only see a vase. If you really needed a second answer I could say the Vase is a nose, the flowers coming out the vase are eyes, and above that eyebrows. The lines below the vase is the mouth, and with that vision you could see a tiger, perhaps?",I really only see a mans face in this drawing. Looks a bit like Fred Flinstone.,,,,,Very Much,Slightly,Very Much,Slightly,Very Much,Slightly,Very Much,Slightly,Slightly,Very Much,Slightly,Very Much,Very Much,Very Much,Very Much,Slightly,Very Much,Very Much,Very Much,Very Much,Very Much,Moderately,Very Much,Slightly,Slightly,Very Much,Very Much,Male,Caucasian / European American,29
2025-12-04 20:18:09,2025-12-04 20:28:17,IP Address,100,608,TRUE,2025-12-04 20:28:18,R_1CZUQbPIYJmLAHH,,,,,anonymous,EN,I understand,"I see to faces an old man on the left, a woman with her moth open on the right ",a vase. or maybe a drink. ,a Vase. That has a face with mountain eyebrows and liquid eyes ,I see a man's face drawn in a strange art style he has a large mouth and nose small eyes long head ,,,,,Very Much,Not at all,Very Much,Not at all,Very Much,Not at all,Very Much,Not at all,Not at all,Very Much,Not at all,Moderately,Very Much,Very Much,Very Much,Not at all,Very Much,Moderately,Very Much,Very Much,Moderately,Slightly,Not at all,Not at all,Not at all,Very Much,Moderately,Male,Black / African American,24
2025-12-04 20:23:21,2025-12-04 20:30:01,IP Address,100,399,TRUE,2025-12-04 20:30:01,R_6PTz0PSYJNXyYi6,,,,,anonymous,EN,I understand,"I see a person with their head tilted back and their mouth open in a distressed, open position. There is a moon against a night sky as the background.","This is a very tall, thin curved beer glass with foam spilling over the top and dripping down the sides of the glass. The background is pitch black.","This is an abstract, clownish face. There are pointed, painted eyebrows above slanted eyes curved up and a vase-shaped nose, and a dotted outline of a warbly smile.","I see a man with a mild pompadour hairstyle exposing his right ear. He appears annoyed or upset, with squinty eyes, a large nose, and a no-nonsense, serious expression. He has a triangular-shaped face.",,,,,Slightly,Not at all,Moderately,Not at all,Very Much,Slightly,Moderately,Slightly,Not at all,Slightly,Not at all,Very Much,Moderately,Moderately,Very Much,Slightly,Moderately,Very Much,Moderately,Moderately,Very Much,Moderately,Very Much,Not at all,Moderately,Very Much,Moderately,Female,Caucasian / European American,30
2025-12-04 20:27:38,2025-12-04 20:31:29,IP Address,100,231,TRUE,2025-12-04 20:31:30,R_6pSBOF3SnKzeYJy,,,,,anonymous,EN,I understand,moon with a face ,glass of beer,"a plant pot being held up by ""hooks"" on the bottom and two arrows on top",A man with larger hair on his right side of his face. ,,,,,Slightly,Not at all,Slightly,Not at all,Moderately,Not at all,Slightly,Slightly,Not at all,Moderately,Not at all,Moderately,Moderately,Moderately,Very Much,Not at all,Very Much,Very Much,Very Much,Moderately,Extremely,Slightly,Moderately,Slightly,Very Much,Very Much,Very Much,Female,East Asian / East Asian American,22
2025-12-04 20:19:54,2025-12-04 20:31:33,IP Address,100,699,TRUE,2025-12-04 20:31:33,R_7rOiqwpVAJkdNJZ,,,,,anonymous,EN,I understand,,,,,I see a man’s face inside of the moon.,I see a drink and I also notice the white fizz has a man’s face.,I see a face of a clown I also spot an abstract vase of some sort.,I see an abstract distorted face of a man with un proportional features.,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Slightly,Not at all,Very Much,Moderately,Slightly,Moderately,Not at all,Moderately,Slightly,Moderately,Very Much,Very Much,Moderately,Extremely,Not at all,Not at all,Moderately,Slightly,Male,"Black / African American,Native / American Indian",23
2025-12-04 20:28:08,2025-12-04 20:33:33,IP Address,100,324,TRUE,2025-12-04 20:33:33,R_5DAsEXLIuBdnv8q,,,,,anonymous,EN,I understand,"I see a sleeping man with his mouth slightly open. On a second look, I see a bigger moon and a very crescent moon. ",A glass of beer.,A pot design,A picture of a man in his 40s,,,,,Extremely,Not at all,Very Much,Not at all,Extremely,Not at all,Extremely,Not at all,Not at all,Very Much,Not at all,Extremely,Extremely,Extremely,Very Much,Not at all,Extremely,Very Much,Slightly,Extremely,Extremely,Very Much,Not at all,Very Much,Extremely,Extremely,Extremely,Female,Caucasian / European American,24
2025-12-04 20:32:39,2025-12-04 20:34:29,IP Address,100,109,TRUE,2025-12-04 20:34:29,R_67BUvusP3NzD2ne,,,,,anonymous,EN,I understand,crescent moon with a face,beer inside a unique glass,plant inside of a vase,man with neutral expression,,,,,Very Much,Not at all,Very Much,Not at all,Extremely,Not at all,Very Much,Not at all,Not at all,Very Much,Not at all,Extremely,Very Much,Extremely,Extremely,Not at all,Very Much,Very Much,Not at all,Very Much,Extremely,Not at all,Moderately,Very Much,Very Much,Extremely,Extremely,Female,Caucasian / European American,28
2025-12-04 20:22:09,2025-12-04 20:34:55,IP Address,100,765,TRUE,2025-12-04 20:34:55,R_3IT2YnsdCQCP1Gu,,,,,anonymous,EN,I understand,,,,,Crescent moon,Science lab tube ,Flower vase,Man/face,Very Much,Not at all,Very Much,Not at all,Very Much,Not at all,Extremely,Not at all,Not at all,Very Much,Not at all,Very Much,Very Much,Moderately,Extremely,Not at all,Extremely,Very Much,Moderately,Very Much,Extremely,Very Much,Slightly,Not at all,Not at all,Very Much,Moderately,Male,"Caucasian / European American,Latino / Hispanic American",25
2025-12-04 20:30:37,2025-12-04 20:35:27,IP Address,100,289,TRUE,2025-12-04 20:35:28,R_31A9fLZz0NrgE03,,,,,anonymous,EN,I understand,,,,,at first i saw an image of crescent moon with a long nose. than i started seeing a face with an open mouth on the blue side.,a glass overflowing.,a vase with plant or a tile design.,a mans face with a big nose,Very Much,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Slightly,Not at all,Very Much,Very Much,Very Much,Very Much,Not at all,Very Much,Very Much,Moderately,Moderately,Moderately,Slightly,Moderately,Not at all,Slightly,Very Much,Moderately,Female,South Asian / South Asian American,30
2025-12-04 19:49:59,2025-12-04 20:36:44,IP Address,100,2804,TRUE,2025-12-04 20:36:44,R_6QLzQo1SJXquXJj,,,,,anonymous,EN,I understand,"1. A yellow crescent moon
At first glance, the large yellow shape looks like a bright crescent moon against a dark sky.

2. Two human faces in profile
If you look at the inner edge of the crescent, it forms the outlines of two faces—a larger face on the left and a smaller face on the right—appearing to lean toward each other, almost as if they are about to kiss.","1. A glass of beer
The orange shape looks like a tall beer glass filled with beer, with a foamy white head on top and a couple of bubbles rising.

2. Two human silhouettes facing each other
If you shift your focus to the black negative space on the sides, it forms the outlines of two people facing each other, as if in conversation.","1. A vase (central image)
The large blue central shape clearly resembles a vase or decorative vessel.

2. A face of a lion or big cat (using the negative space)
When you look at the white background as the figure, the shapes around the vase come together to form the features of a lion’s face:","1. A man's face (right-side up)
At first glance, it looks like a simple cartoon of a man's face:

A large jawline

Eyes, nose, and mouth

A tuft of hair on top

2. A person sitting and reading (when you rotate the image 180°)
If you turn the picture upside down, the lines transform into a very different image:

What looked like hair becomes the person's bent head

The nose becomes an arm

The jaw outline becomes the body and legs

Altogether, it appears to be a person sitting and reading a book",,,,,Extremely,Slightly,Extremely,Moderately,Slightly,Moderately,Slightly,Very Much,Slightly,Moderately,Moderately,Moderately,Extremely,Very Much,Moderately,Extremely,Very Much,Slightly,Moderately,Extremely,Very Much,Moderately,Extremely,Very Much,Extremely,Moderately,Slightly,Male,"Caucasian / European American,Black / African American,Latino / Hispanic American",21
2025-12-04 20:12:03,2025-12-04 20:40:06,IP Address,100,1683,TRUE,2025-12-04 20:40:06,R_3OV1VHIZMQ1ucks,,,,,anonymous,EN,I understand,A face shaped moon in a sky and a smaller partial moon next to it.,A beer glass that was just filled. Overfilling with foam around the glass. ,A planter with a plant with leaves sprouting out of both sides. Sitting on a window,A stern looking father with dark hair glaring at someone upset about something.,,,,,Moderately,Slightly,Very Much,Very Much,Very Much,Moderately,Moderately,Slightly,Moderately,Slightly,Very Much,Moderately,Slightly,Moderately,Moderately,Slightly,Slightly,Slightly,Very Much,Moderately,Slightly,Very Much,Moderately,Slightly,Very Much,Moderately,Moderately,Male,Caucasian / European American,26
2025-12-04 20:37:12,2025-12-04 20:41:48,IP Address,100,276,TRUE,2025-12-04 20:41:48,R_6feOOdEHLL1KBNc,,,,,anonymous,EN,I understand,I see a man crying.,I see a glass of drink or beer.,I see a carton face .,I see a face of a fat man.,,,,,Very Much,Not at all,Extremely,Not at all,Very Much,Not at all,Extremely,Not at all,Very Much,Very Much,Not at all,Extremely,Very Much,Moderately,Very Much,Slightly,Slightly,Slightly,Not at all,Slightly,Slightly,Slightly,Not at all,Slightly,Moderately,Slightly,Moderately,Male,Caucasian / European American,30
2025-12-04 20:35:26,2025-12-04 20:42:45,IP Address,100,438,TRUE,2025-12-04 20:42:45,R_30YqOo9RMUBKC6B,,,,,anonymous,EN,I understand,,,,,I see a half moon with a sad face on It surrounded by a dark blue background,I see a tall beer that is overflowing surrounded by a black background,I see a blue vase filled with blue flowers and surrounded by a light grey background ,I see a  man's face with a long nose and an emotionless expression,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Slightly,Not at all,Moderately,Moderately,Moderately,Very Much,Slightly,Very Much,Very Much,Moderately,Moderately,Moderately,Slightly,Moderately,Moderately,Moderately,Moderately,Very Much,Male,Caucasian / European American,27
2025-12-04 20:34:24,2025-12-04 20:44:24,IP Address,100,599,TRUE,2025-12-04 20:44:24,R_3PTb3wC2JU7X7o4,,,,,anonymous,EN,I understand,,,,,a moon with a face,a tall glass ,a pot with a plant,a man's face,Moderately,Not at all,Very Much,Not at all,Very Much,Not at all,Very Much,Not at all,Not at all,Moderately,Not at all,Very Much,Slightly,Not at all,Moderately,Slightly,Moderately,Not at all,Slightly,Not at all,Not at all,Not at all,Slightly,Moderately,Very Much,Moderately,Slightly,Male,"Caucasian / European American,East Asian / East Asian American,South Asian / South Asian American",25
